Rk,Gtm,Date,,Opp,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
62,62,2025-03-08,,ORL,L,109,111,,41,75,.547,11,23,.478,30,52,.577,.620,16,23,.696,4,34,38,17,8,4,13,18
63,63,2025-03-09,,CLE,L,100,112,,39,91,.429,9,31,.290,30,60,.500,.478,13,18,.722,15,35,50,17,9,2,18,15
64,64,2025-03-11,@,IND,L,114,115,,43,84,.512,14,36,.389,29,48,.604,.595,14,19,.737,6,38,44,32,4,2,15,19
65,65,2025-03-13,,LAL,W,126,106,,41,86,.477,17,40,.425,24,46,.522,.576,27,33,.818,7,41,48,30,9,8,12,21
66,66,2025-03-15,,IND,W,126,119,,43,79,.544,15,37,.405,28,42,.667,.639,25,26,.962,7,38,45,28,9,4,17,16
67,67,2025-03-16,,OKC,L,105,121,,33,83,.398,13,34,.382,20,49,.408,.476,26,33,.788,9,25,34,21,7,8,9,23
68,68,2025-03-18,@,GSW,L,93,104,,31,79,.392,12,38,.316,19,41,.463,.468,19,27,.704,4,30,34,19,9,4,10,15
69,69,2025-03-20,@,LAL,W,118,89,,40,84,.476,11,35,.314,29,49,.592,.542,27,34,.794,10,31,41,24,12,4,9,14
70,70,2025-03-22,@,SAC,W,114,108,,44,84,.524,13,31,.419,31,53,.585,.601,13,20,.650,11,31,42,22,6,3,10,17
71,71,2025-03-24,@,PHO,L,106,108,,37,83,.446,12,39,.308,25,44,.568,.518,20,29,.690,9,27,36,24,12,0,7,16
72,72,2025-03-26,@,DEN,L,117,127,,46,89,.517,16,37,.432,30,52,.577,.607,9,13,.692,8,31,39,30,4,6,11,14
73,73,2025-03-28,,NYK,L,107,116,,41,75,.547,13,33,.394,28,42,.667,.633,12,19,.632,3,29,32,24,2,3,16,14
74,74,2025-03-30,,ATL,L,124,145,,39,82,.476,12,35,.343,27,47,.574,.549,34,43,.791,6,30,36,21,5,2,14,24
75,75,2025-04-01,,PHO,W,133,123,,51,74,.689,17,29,.586,34,45,.756,.804,14,15,.933,3,26,29,32,6,5,20,22
76,76,2025-04-03,@,PHI,W,126,113,,46,82,.561,16,31,.516,30,51,.588,.659,18,27,.667,8,32,40,32,7,7,11,14
77,77,2025-04-05,@,MIA,W,121,115,OT,45,87,.517,8,24,.333,37,63,.587,.563,23,29,.793,3,44,47,29,6,3,9,17
78,78,2025-04-06,@,NOP,W,111,107,,43,92,.467,11,32,.344,32,60,.533,.527,14,22,.636,10,41,51,29,10,4,7,14
79,79,2025-04-08,,MIN,W,110,103,,40,84,.476,12,36,.333,28,48,.583,.548,18,25,.720,11,32,43,27,8,2,12,15
80,80,2025-04-10,,NOP,W,136,111,,49,90,.544,18,45,.400,31,45,.689,.644,20,30,.667,7,36,43,27,13,4,12,17
81,81,2025-04-11,@,DET,W,125,119,,43,94,.457,17,39,.436,26,55,.473,.548,22,27,.815,8,36,44,30,7,8,7,17
82,82,2025-04-13,,DET,W,140,133,OT,50,86,.581,23,44,.523,27,42,.643,.715,17,22,.773,6,32,38,30,5,7,21,17
,,,,,48-34,9472,9269,,3445,7082,.486,1161,3003,.387,2284,4079,.560,.568,1421,1895,.750,674,2882,3556,2090,601,384,1097,1469


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool&__hstc=180814520.e26d614bdbd8cfa12849079b47e91770.1763092167763.1763698976233.1764551499032.8&__hssc=180814520.30.1764551499032&__hsfp=2985364436">Basketball-Reference.com</a>: <a href="https://www.basketball-reference.com/teams/MIL/2025/gamelog/?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#team_game_log_reg">View Original Table</a><br>Generated 11/30/2025.
